id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_cd
39566015,Queens,40.76181,-73.93087,Private room,70,30,17,0.42,3,0,318.0
39646001,Brooklyn,40.67482,-73.95991,Private room,45,3,15,0.37,1,0,83.0
39569142,Queens,40.75951,-73.93176,Private room,73,30,14,0.34,3,0,318.0
39648018,Brooklyn,40.65849,-73.92161,Private room,80,30,0,0.0,2,0,68.0
39574087,Manhattan,40.71918,-73.99123,Private room,10000,1,0,0.0,4,365,147.0
39650425,Queens,40.77341,-73.9227,Entire home/apt,93,30,4,0.1,1,0,181.0
39577706,Brooklyn,40.67958,-73.94352,Shared room,40,30,4,0.31,8,365,108.0
39820168,Queens,40.71041,-73.89829,Private room,45,7,9,0.24,5,13,211.0
39579710,Brooklyn,40.68187,-73.94485,Shared room,40,30,2,0.19,8,365,108.0
39581504,Brooklyn,40.64695,-73.96612,Entire home/apt,650,5,2,0.05,1,0,59.0
39651899,Brooklyn,40.68383,-73.99281,Entire home/apt,200,30,20,0.5,1,0,106.0
39654727,Queens,40.76094,-73.92798,Private room,70,2,69,1.71,1,129,318.0
39584286,Brooklyn,40.67995,-73.94541,Private room,70,30,3,0.1,8,337,108.0
39671310,Manhattan,40.78716,-73.97202,Private room,149,4,46,1.14,1,66,124.0
39821584,Bronx,40.81819,-73.82111,Entire home/apt,125,1,47,1.16,1,0,16.0
39830565,Brooklyn,40.64885,-73.95263,Entire home/apt,80,30,2,0.05,2,92,66.0
39585440,Manhattan,40.76627,-73.98731,Entire home/apt,402,3,165,4.07,1,119,137.0
39833359,Queens,40.7645,-73.91063,Entire home/apt,159,1,249,6.19,2,289,223.0
39837248,Queens,40.76708,-73.87295,Private room,47,1,183,4.55,2,325,256.0
39837617,Bronx,40.81002,-73.85127,Entire home/apt,135,2,61,1.54,2,363,42.0
39839293,Manhattan,40.75789,-73.9945,Entire home/apt,285,2,109,2.69,4,193,137.0
39839498,Manhattan,40.75625,-73.9948,Entire home/apt,285,2,97,2.45,4,189,137.0
39672049,Staten Island,40.6209,-74.07516,Private room,80,4,15,0.39,1,301,391.0
39673143,Bronx,40.83996,-73.85937,Entire home/apt,187,4,124,3.05,1,61,43.0
39590947,Bronx,40.85298,-73.85707,Private room,55,1,12,0.4,1,0,20.0
39677451,Brooklyn,40.63231,-73.94628,Entire home/apt,95,4,65,1.6,1,332,50.0
39678744,Brooklyn,40.66757,-73.93627,Entire home/apt,246,2,2,0.05,1,0,56.0
39839813,Brooklyn,40.70864,-73.96613,Entire home/apt,215,4,52,1.32,1,117,98.0
39598996,Brooklyn,40.68903,-73.90683,Entire home/apt,175,30,2,0.05,4,31,81.0
39839863,Brooklyn,40.71736,-73.94253,Entire home/apt,198,30,15,0.38,1,91,98.0
39840444,Manhattan,40.76604,-73.98856,Private room,119,30,41,1.01,2,0,137.0
39689636,Brooklyn,40.67894,-73.97284,Private room,70,2,1,0.02,2,0,83.0
39690859,Brooklyn,40.70252,-73.92161,Private room,65,30,3,0.08,1,0,81.0
39854821,Brooklyn,40.682,-74.00387,Entire home/apt,150,30,1,0.02,1,0,106.0
39609829,Manhattan,40.79469,-73.94727,Private room,120,30,1,0.02,1,0,148.0
39610139,Manhattan,40.75359,-73.97357,Private room,475,3,9,0.46,1,83,139.0
39610836,Brooklyn,40.61655,-74.03016,Entire home/apt,75,1,19,0.47,1,0,61.0
39693688,Brooklyn,40.66657,-73.93138,Private room,45,30,15,0.37,1,0,56.0
39612224,Bronx,40.87934,-73.86055,Entire home/apt,120,3,54,1.41,1,226,36.0
39858137,Brooklyn,40.67733,-73.8816,Entire home/apt,120,30,3,0.07,1,363,89.0
39858224,Brooklyn,40.697548,-73.931587,Entire home/apt,230,3,27,0.67,1,149,104.0
39612323,Manhattan,40.7862,-73.97208,Entire home/apt,110,30,2,0.05,1,0,124.0
39618927,Bronx,40.8961,-73.85651,Private room,45,2,18,0.44,3,85,21.0
39859278,Manhattan,40.78355,-73.98196,Private room,149,1,1,1.0,12,300,124.0
39859439,Manhattan,40.78306,-73.98224,Private room,179,1,2,0.13,12,338,124.0
39859606,Manhattan,40.78361,-73.98214,Private room,229,1,1,0.08,12,273,124.0
39693755,Brooklyn,40.63067,-73.95662,Private room,99,2,37,0.94,1,236,59.0
39618966,Brooklyn,40.71602,-73.94775,Entire home/apt,1200,2,8,0.2,1,0,98.0
39625452,Bronx,40.86646,-73.85523,Private room,85,30,0,0.0,1,270,22.0
39694948,Brooklyn,40.68402,-73.9115,Private room,65,30,0,0.0,1,0,81.0
39859670,Manhattan,40.78191,-73.98232,Private room,169,1,0,0.0,12,262,124.0
39859862,Manhattan,40.78207,-73.98001,Private room,209,1,0,0.0,12,352,124.0
39859926,Manhattan,40.78276,-73.98216,Private room,229,1,0,0.0,12,268,124.0
39626638,Brooklyn,40.70812225341797,-73.95311737060547,Private room,103,5,2,0.05,1,24,98.0
39860004,Manhattan,40.78309,-73.97998,Private room,269,1,0,0.0,12,225,124.0
39860062,Manhattan,40.78321,-73.98227,Private room,375,1,0,0.0,12,1,124.0
39696136,Manhattan,40.73945,-74.00133,Entire home/apt,279,4,33,0.85,1,103,130.0
39627703,Brooklyn,40.6888,-73.90847,Private room,45,30,13,0.33,4,32,81.0
39697022,Manhattan,40.73807,-73.99693,Entire home/apt,210,30,2,0.05,1,0,158.0
39860155,Manhattan,40.78125,-73.98013,Private room,525,1,2,0.17,12,330,124.0
39627918,Brooklyn,40.6873,-73.90662,Private room,45,30,14,0.34,4,32,81.0
39628066,Bronx,40.90884,-73.9013,Entire home/apt,100,1,54,1.32,1,358,2.0
39699359,Bronx,40.85658,-73.79095,Entire home/apt,98,5,44,1.09,1,130,28.0
39628230,Brooklyn,40.68723,-73.90792,Private room,65,30,11,0.27,4,32,81.0
39700849,Brooklyn,40.66245,-73.89807,Entire home/apt,90,3,72,1.78,2,358,89.0
39861730,Brooklyn,40.71545,-73.9523,Private room,85,30,2,0.05,3,0,98.0
39702139,Brooklyn,40.6411,-73.90726,Entire home/apt,93,1,14,0.35,1,164,95.0
39702216,Brooklyn,40.68329,-73.87284,Entire home/apt,189,3,63,1.58,2,90,84.0
39702571,Brooklyn,40.68561,-73.94407,Private room,64,2,25,0.62,2,137,108.0
39717041,Brooklyn,40.67681,-73.97635,Entire home/apt,375,4,153,3.8,1,47,82.0
39717997,Manhattan,40.74559,-74.00057,Entire home/apt,145,3,18,0.44,1,11,158.0
39922785,Manhattan,40.76325,-73.98698,Private room,89,1,0,0.0,10,299,137.0
39922884,Manhattan,40.76325,-73.98698,Private room,99,1,0,0.0,10,299,137.0
39723526,Manhattan,40.72028,-73.99057,Entire home/apt,250,2,2,0.05,1,0,147.0
39922973,Manhattan,40.76325,-73.98698,Private room,135,1,0,0.0,10,0,137.0
39866812,Brooklyn,40.66179,-73.8671,Entire home/apt,125,30,3,0.07,1,173,90.0
39923024,Manhattan,40.76325,-73.98698,Private room,135,1,0,0.0,10,20,137.0
39923048,Brooklyn,40.68099,-73.97387,Entire home/apt,150,4,0,0.0,1,0,107.0
39724050,Manhattan,40.75274,-73.9734,Private room,114,1,0,0.0,2,365,139.0
39724266,Manhattan,40.75235,-73.97367,Private room,155,1,3,0.32,2,120,139.0
39923116,Manhattan,40.76325,-73.98698,Private room,185,1,0,0.0,10,0,137.0
39725042,Brooklyn,40.69269,-73.92921,Entire home/apt,253,3,62,1.53,1,216,108.0
39725453,Manhattan,40.81439,-73.9493,Entire home/apt,119,30,0,0.0,1,365,154.0
39923176,Manhattan,40.76325,-73.98698,Private room,175,1,0,0.0,10,0,137.0
39923241,Manhattan,40.76325,-73.98698,Private room,185,1,0,0.0,10,0,137.0
39923324,Manhattan,40.76325,-73.98698,Private room,129,1,0,0.0,10,365,137.0
39923544,Manhattan,40.76325,-73.98698,Private room,205,1,0,0.0,10,30,137.0
39725514,Brooklyn,40.66759,-73.8888,Entire home/apt,150,1,19,4.07,1,354,69.0
39725627,Manhattan,40.74489,-73.97798,Entire home/apt,371,1,15,0.38,7,365,161.0
39868919,Manhattan,40.85461,-73.92759,Private room,55,1,7,0.17,1,0,119.0
39923724,Manhattan,40.76325,-73.98698,Private room,155,1,0,0.0,10,299,137.0
39870438,Brooklyn,40.70674,-73.93874,Private room,57,28,35,0.86,3,0,98.0
39925395,Brooklyn,40.67149,-73.98129,Entire home/apt,350,5,28,0.7,1,16,82.0
39871722,Bronx,40.80872,-73.92185,Private room,41,1,117,2.89,9,268,41.0
39872100,Manhattan,40.72702,-73.98441,Entire home/apt,285,7,26,0.66,4,179,156.0
39726291,Manhattan,40.79943,-73.9435,Shared room,55,30,11,0.27,7,0,148.0
39726547,Brooklyn,40.66215,-73.95158,Private room,37,30,2,0.05,1,0,67.0
39925642,Manhattan,40.82982,-73.94831,Private room,125,30,10,0.25,1,0,128.0
39877934,Manhattan,40.7410961,-73.97825230000001,Entire home/apt,368,31,0,0.0,526,318,161.0
39878031,Manhattan,40.77595,-73.95559,Entire home/apt,309,31,1,0.05,526,0,114.0
39878065,Manhattan,40.77595,-73.95559,Entire home/apt,286,31,0,0.0,526,315,114.0
39929061,Manhattan,40.83311,-73.94238,Entire home/apt,80,30,7,0.18,2,117,135.0
39878837,Manhattan,40.74,-73.97855,Entire home/apt,156,30,0,0.0,62,364,161.0
39729023,Bronx,40.88485,-73.89343,Entire home/apt,85,30,2,0.05,1,0,13.0
39729652,Brooklyn,40.69357,-73.97124,Private room,66,1,132,3.25,2,13,103.0
39930214,Manhattan,40.72038,-73.98504,Private room,93,2,41,1.01,6,199,156.0
39879250,Manhattan,40.78314,-73.95099,Private room,100,30,1,0.03,62,365,145.0
39937438,Manhattan,40.74013,-74.00243,Entire home/apt,400,30,0,0.0,1,0,130.0
39888825,Brooklyn,40.69305,-73.94996,Entire home/apt,130,5,1,0.05,1,0,108.0
39939381,Brooklyn,40.68838,-73.95895,Entire home/apt,295,30,0,0.0,2,0,107.0
39890582,Brooklyn,40.68859,-73.97699,Private room,80,30,4,0.1,1,0,103.0
39892290,Manhattan,40.75584,-73.96747,Entire home/apt,235,30,10,0.25,1,0,139.0
39943815,Brooklyn,40.70276,-73.91469,Entire home/apt,98,2,80,1.99,1,6,104.0
39892396,Queens,40.71943,-73.85495,Entire home/apt,128,2,110,2.78,2,26,219.0
39945357,Manhattan,40.82366,-73.95342,Private room,40,1,1,0.04,1,0,128.0
39893733,Brooklyn,40.68411,-73.9636,Entire home/apt,1500,2,14,0.36,1,67,80.0
39950446,Manhattan,40.8102,-73.95913,Private room,88,1,160,3.98,2,153,127.0
39894957,Brooklyn,40.70615,-73.93106,Private room,65,30,8,0.2,4,179,98.0
39951084,Queens,40.76678,-73.72622,Shared room,27,30,3,0.08,1,358,168.0
39898950,Brooklyn,40.65248,-73.94584,Private room,45,30,8,0.21,2,268,58.0
39951152,Manhattan,40.81082,-73.95711,Private room,94,1,142,3.55,2,168,150.0
39899915,Bronx,40.82859,-73.91957,Private room,60,1,9,0.23,1,179,31.0
39953432,Manhattan,40.76151,-73.99173,Private room,500,30,5,0.13,1,0,137.0
39954574,Manhattan,40.7185,-73.98597,Private room,97,4,8,0.21,6,267,156.0
39908466,Brooklyn,40.69592,-73.92576,Private room,125,5,9,0.23,1,88,104.0
39955583,Brooklyn,40.69644,-73.92295,Private room,30,30,3,0.07,5,0,104.0
39965266,Brooklyn,40.71163,-73.95716,Entire home/apt,469,30,3,0.08,1,90,98.0
39911155,Queens,40.72732,-73.71087,Private room,146,1,16,0.55,1,361,258.0
39965746,Manhattan,40.72502,-73.98803,Entire home/apt,132,30,1,0.03,1,0,156.0
39916681,Brooklyn,40.65774,-73.96127,Entire home/apt,80,145,1,0.03,2,218,57.0
39969287,Brooklyn,40.71515,-73.94205,Private room,60,30,8,0.2,1,1,98.0
39970059,Brooklyn,40.67679,-73.92536,Private room,45,1,44,1.1,3,38,108.0
39919408,Brooklyn,40.68852,-73.92905,Entire home/apt,169,30,23,0.57,1,365,108.0
39970944,Manhattan,40.73568,-73.98379,Private room,110,30,1,0.03,1,0,159.0
39971399,Queens,40.7446,-73.94942,Entire home/apt,147,30,6,0.15,1,95,311.0
39920510,Manhattan,40.75577,-73.96589,Entire home/apt,133,30,9,0.23,124,64,139.0
39920610,Manhattan,40.74483,-73.98097,Entire home/apt,99,30,9,0.24,124,364,162.0
39981492,Queens,40.67339,-73.75604,Private room,100,3,43,1.07,1,365,280.0
39921190,Brooklyn,40.6244,-74.01886,Private room,55,30,0,0.0,3,0,61.0
39985482,Brooklyn,40.71985,-73.95541,Entire home/apt,514,15,3,0.14,1,173,98.0
39987747,Brooklyn,40.72755,-73.95474,Entire home/apt,266,4,23,0.57,1,37,87.0
39989070,Brooklyn,40.71347,-73.95679,Entire home/apt,306,3,4,0.1,1,51,98.0
39732310,Queens,40.75251,-73.93852,Private room,105,21,11,0.3,6,40,318.0
39989753,Queens,40.71028,-73.90738,Private room,65,30,4,0.1,1,0,210.0
39742323,Brooklyn,40.67288,-73.92775,Private room,500,30,0,0.0,1,0,88.0
39921713,Brooklyn,40.67334,-73.87495,Entire home/apt,95,2,55,1.37,1,4,85.0
40002632,Brooklyn,40.66186,-73.95039,Entire home/apt,102,3,21,0.53,1,44,67.0
40059707,Manhattan,40.71511,-73.99293,Private room,50,5,4,0.1,1,0,136.0
40002939,Bronx,40.86694,-73.89285,Private room,60,30,9,0.22,2,0,8.0
40003458,Brooklyn,40.6919,-73.9097,Entire home/apt,55,31,1,0.03,1,0,81.0
40060307,Brooklyn,40.66542,-73.95678,Private room,65,30,0,0.0,1,0,56.0
40003504,Brooklyn,40.68839,-73.94564,Private room,109,2,19,0.49,2,90,108.0
39748344,Brooklyn,40.59169,-73.99189,Entire home/apt,185,1,1,0.03,1,179,96.0
40004654,Brooklyn,40.71897,-73.95758,Private room,50,5,42,1.04,3,0,98.0
39749416,Manhattan,40.78477,-73.94988,Entire home/apt,235,30,7,0.19,63,279,145.0
40061197,Queens,40.60765,-73.76446,Private room,55,1,127,3.17,2,343,189.0
40008777,Brooklyn,40.70615,-73.92442,Private room,75,5,0,0.0,1,0,104.0
40062883,Brooklyn,40.63455,-73.89494,Entire home/apt,109,1,82,2.33,3,356,95.0
39749681,Manhattan,40.785671,-73.949539,Entire home/apt,170,30,9,0.24,63,272,148.0
39749929,Manhattan,40.72973,-73.9884,Entire home/apt,237,2,168,4.21,1,238,156.0
40010350,Queens,40.73459,-73.85623,Private room,60,30,6,0.15,1,0,267.0
39750172,Manhattan,40.78526,-73.97456,Private room,109,2,36,1.79,3,179,124.0
39750608,Brooklyn,40.68704,-73.91952,Private room,44,45,1,0.06,2,0,81.0
40067442,Queens,40.707,-73.90131,Private room,95,30,7,0.19,4,281,210.0
40010639,Manhattan,40.7612,-73.98784,Entire home/apt,109,30,1,0.03,1,0,137.0
40070974,Brooklyn,40.68961,-73.95511,Private room,49,60,5,0.13,1,0,108.0
40011270,Brooklyn,40.69683,-73.934,Entire home/apt,125,2,29,0.73,1,6,108.0
40073440,Bronx,40.80742,-73.92154,Private room,55,1,20,0.5,9,292,41.0
40073454,Bronx,40.80527,-73.91957,Private room,65,1,19,0.48,4,259,41.0
39751479,Manhattan,40.73628,-74.00453,Entire home/apt,250,30,1,0.03,1,0,130.0
39754062,Manhattan,40.73717,-74.00303,Entire home/apt,500,30,0,0.0,3,0,130.0
40012774,Brooklyn,40.6821,-73.98183,Entire home/apt,321,30,2,0.05,1,0,106.0
39754456,Queens,40.75523,-73.93428,Entire home/apt,347,30,2,0.05,1,219,318.0
40080502,Brooklyn,40.6845,-73.94385,Private room,72,2,76,1.96,1,240,108.0
40013958,Queens,40.74953406841753,-73.81048612296581,Private room,120,1,1,0.26,1,89,230.0
40015168,Manhattan,40.76529,-73.95708,Private room,52,30,3,0.08,1,0,143.0
40083498,Manhattan,40.78564,-73.97041,Entire home/apt,160,30,2,0.06,1,42,124.0
39756702,Bronx,40.89781,-73.85693,Private room,43,1,72,1.89,6,0,21.0
39757484,Manhattan,40.82606,-73.95106,Entire home/apt,249,30,3,0.07,1,0,128.0
40017071,Manhattan,40.84075,-73.93651,Private room,75,30,7,0.18,1,365,135.0
40084645,Manhattan,40.79181,-73.96755,Entire home/apt,175,30,3,0.08,2,248,132.0
40026658,Brooklyn,40.63517,-73.96038,Entire home/apt,120,30,2,0.05,1,0,59.0
40085827,Brooklyn,40.63801,-73.89746,Private room,43,30,7,0.18,2,207,95.0
39758510,Brooklyn,40.67153,-73.9385,Private room,60,30,0,0.0,1,0,83.0
40028007,Manhattan,40.77149,-73.95363,Entire home/apt,250,30,1,0.03,1,89,144.0
39760322,Manhattan,40.7437,-73.98054,Entire home/apt,480,30,2,0.05,3,0,162.0
40086154,Staten Island,40.61225,-74.06337,Private room,169,1,3,0.08,2,365,352.0
40086915,Brooklyn,40.67573,-73.95885,Private room,45,60,1,0.03,1,0,83.0
40090536,Manhattan,40.76387,-73.98812,Entire home/apt,100,30,10,0.26,131,265,137.0
40028710,Manhattan,40.73732,-74.00417,Private room,115,30,0,0.0,1,0,130.0
40091096,Manhattan,40.7594,-73.99535,Entire home/apt,100,30,1,0.02,1,0,137.0
40091689,Brooklyn,40.70326,-73.92259,Private room,40,30,0,0.0,1,34,81.0
39767080,Queens,40.74525,-73.82951,Entire home/apt,103,1,27,3.48,4,333,232.0
40028728,Manhattan,40.74293,-73.99828,Entire home/apt,105,30,6,0.15,1,0,158.0
40030465,Queens,40.75566,-73.8813,Entire home/apt,108,30,46,1.15,1,88,173.0
39771515,Brooklyn,40.69776,-73.91428,Private room,75,1,10,0.25,1,0,81.0
40031760,Bronx,40.88517,-73.89753,Entire home/apt,250,30,4,0.1,1,0,13.0
40092387,Queens,40.7061,-73.75839,Private room,75,3,59,1.47,4,356,250.0
40092482,Manhattan,40.73246,-73.98511,Entire home/apt,130,30,7,0.32,7,91,156.0
40093279,Brooklyn,40.64425,-73.95593,Private room,47,2,42,5.06,2,36,66.0
40093570,Manhattan,40.72024,-73.99492,Entire home/apt,410,4,106,2.63,1,96,147.0
40033880,Brooklyn,40.68202,-73.9438,Entire home/apt,241,10,39,1.0,2,76,108.0
40095318,Queens,40.70535,-73.90261,Private room,70,30,22,0.55,4,199,209.0
39775445,Bronx,40.83375,-73.92715,Entire home/apt,129,1,6,0.15,1,0,24.0
40035713,Manhattan,40.80814,-73.95147,Private room,450,2,0,0.0,8,97,151.0
40095816,Queens,40.77026,-73.93334,Private room,79,30,1,0.03,1,0,289.0
40095902,Manhattan,40.71849,-73.98572,Private room,97,4,0,0.0,6,6,156.0
40037636,Bronx,40.89276,-73.84592,Private room,75,30,1,0.03,1,0,27.0
39777590,Queens,40.72201324714594,-73.89256662838329,Entire home/apt,132,2,3,1.38,1,311,205.0
39780144,Queens,40.70328,-73.90284,Entire home/apt,170,30,1,0.03,1,0,209.0
40103744,Queens,40.70513,-73.90976,Entire home/apt,200,3,38,0.98,1,179,209.0
40040224,Brooklyn,40.64064,-73.89364,Entire home/apt,70,1,191,4.77,2,334,95.0
39780878,Manhattan,40.72153,-73.98526,Entire home/apt,50,3,0,0.0,2,0,156.0
39781222,Manhattan,40.72833,-73.98404,Entire home/apt,117,27,14,0.36,1,100,156.0
39790114,Brooklyn,40.70635,-73.92039,Private room,240,2,65,1.65,2,84,104.0
39791749,Manhattan,40.74328,-73.99983,Entire home/apt,101,30,4,0.1,1,0,158.0
40107156,Brooklyn,40.67087,-73.89099,Private room,65,1,20,3.7,1,172,69.0
40111031,Manhattan,40.71906,-73.99485,Entire home/apt,105,30,1,0.03,1,0,147.0
40054504,Manhattan,40.73991,-73.99696,Entire home/apt,175,30,0,0.0,1,0,158.0
40111477,Brooklyn,40.68436,-73.94593,Private room,66,2,22,0.56,2,137,108.0
39796214,Queens,40.76692,-73.91476,Entire home/apt,133,1,62,3.92,3,1,223.0
40055504,Brooklyn,40.67844,-73.91469,Private room,160,30,0,0.0,2,0,88.0
40113121,Manhattan,40.80635,-73.96382,Private room,60,30,1,0.03,1,0,127.0
40115492,Brooklyn,40.68313,-73.91111,Private room,42,30,5,0.3,9,360,81.0
40115863,Manhattan,40.7801,-73.95153,Entire home/apt,300,3,7,0.18,1,235,145.0
40056707,Queens,40.72578,-73.78854,Entire home/apt,120,3,25,0.63,2,154,169.0
40116841,Brooklyn,40.66317,-73.98019,Private room,60,200,0,0.0,1,0,82.0
40118140,Queens,40.70732,-73.91408,Entire home/apt,220,30,0,0.0,1,0,209.0
39803164,Queens,40.76633,-73.87363,Entire home/apt,99,30,2,0.05,1,0,256.0
40056966,Brooklyn,40.67811,-73.91257,Private room,80,30,1,0.03,2,0,88.0
40057138,Manhattan,40.7697,-73.98768,Entire home/apt,300,30,5,0.13,3,0,140.0
40184659,Bronx,40.84662,-73.91067,Private room,85,30,1,0.03,1,0,8.0
40119361,Manhattan,40.81039,-73.93727,Private room,100,3,15,0.38,1,0,154.0
40335341,Manhattan,40.80893,-73.95568,Entire home/apt,107,1,88,2.23,1,108,150.0
40122178,Queens,40.75683,-73.83027,Shared room,88,30,4,0.1,1,0,293.0
40192946,Manhattan,40.80513,-73.94999,Private room,476,3,49,1.22,1,279,151.0
40335381,Brooklyn,40.64664,-73.90157,Private room,75,30,12,0.31,5,365,95.0
40197148,Manhattan,40.72222,-73.99193,Entire home/apt,250,30,0,0.0,1,0,147.0
40127447,Bronx,40.90059,-73.8446,Entire home/apt,125,2,3,0.08,1,0,27.0
40335468,Brooklyn,40.69006,-73.95249,Entire home/apt,150,7,51,1.31,1,18,108.0
40339270,Brooklyn,40.6799,-73.91793,Private room,80,3,71,1.81,5,58,81.0
40130860,Manhattan,40.76095,-73.96476,Entire home/apt,145,30,0,0.0,2,0,142.0
40131065,Brooklyn,40.63987,-73.96498,Entire home/apt,225,30,11,0.3,4,0,59.0
40339942,Queens,40.76383,-73.86367,Entire home/apt,159,30,1,0.03,6,0,256.0
40341041,Brooklyn,40.63316,-74.02951,Entire home/apt,86,30,1,0.03,2,0,60.0
40198915,Queens,40.75967,-73.92044,Private room,100,2,60,2.88,3,215,318.0
40342902,Manhattan,40.72611,-73.98801,Private room,85,30,0,0.0,2,0,156.0
40199356,Manhattan,40.72828,-73.99055,Private room,80,30,1,0.03,1,0,156.0
40134763,Brooklyn,40.71222,-73.94431,Private room,75,3,2,0.05,1,0,98.0
40343900,Brooklyn,40.65435,-74.00231,Entire home/apt,150,31,7,0.24,2,57,109.0
40134953,Manhattan,40.72341,-73.98205,Entire home/apt,110,2,5,0.12,1,0,156.0
40200949,Brooklyn,40.69398,-73.94078,Entire home/apt,375,30,2,0.05,1,0,108.0
40344826,Manhattan,40.78404,-73.94506,Private room,70,1,7,0.18,2,0,146.0
40135849,Brooklyn,40.61812,-74.01083,Entire home/apt,50,30,2,0.05,1,0,70.0
40137674,Brooklyn,40.69283,-73.94529,Private room,45,30,95,2.4,9,273,108.0
40345364,Manhattan,40.80365,-73.95927,Entire home/apt,120,59,5,0.14,7,213,127.0
40345720,Manhattan,40.72924,-73.98443,Entire home/apt,170,30,2,0.05,1,0,156.0
40137765,Brooklyn,40.67708,-73.97191,Entire home/apt,135,180,0,0.0,1,0,55.0
40346585,Brooklyn,40.68096,-73.92737,Entire home/apt,98,30,1,0.03,2,0,108.0
40140478,Manhattan,40.76357,-73.98594,Entire home/apt,200,182,0,0.0,1,19,137.0
40202748,Brooklyn,40.71537,-73.94013,Entire home/apt,300,30,6,0.15,1,0,98.0
40347137,Brooklyn,40.68289,-73.92676,Private room,37,30,0,0.0,2,0,108.0
40203774,Brooklyn,40.67535,-73.94489,Entire home/apt,150,2,87,2.74,2,342,83.0
40206021,Manhattan,40.7892,-73.97423,Entire home/apt,280,30,5,0.16,63,359,132.0
40140523,Queens,40.65467,-73.82992,Entire home/apt,105,1,42,1.05,1,34,288.0
40347199,Brooklyn,40.68697,-73.91785,Entire home/apt,320,2,87,2.57,4,293,81.0
40140872,Brooklyn,40.68,-73.90564,Private room,45,7,35,0.89,1,131,81.0
40348702,Manhattan,40.72878,-74.00066,Entire home/apt,175,30,1,0.03,1,0,157.0
40141307,Brooklyn,40.67293,-73.95006,Entire home/apt,152,2,118,2.95,1,0,83.0
40349244,Brooklyn,40.67729,-73.97697,Entire home/apt,195,30,4,0.1,1,0,82.0
40152094,Queens,40.75311,-73.93714,Entire home/apt,750,1,7,0.17,2,180,318.0
40207943,Brooklyn,40.6859,-73.94937,Entire home/apt,275,4,3,0.08,1,0,108.0
40350195,Brooklyn,40.66071,-73.89173,Entire home/apt,125,3,4,0.1,1,339,69.0
40211098,Brooklyn,40.68343,-73.92452,Entire home/apt,150,30,1,0.03,1,0,108.0
40152377,Brooklyn,40.61752,-74.03288,Private room,50,30,10,0.25,1,0,61.0
40351436,Manhattan,40.78526,-73.97342,Private room,200,30,10,0.25,3,0,124.0
40212454,Manhattan,40.7839,-73.97317,Private room,155,5,10,0.4,1,163,124.0
40357574,Manhattan,40.7514,-73.97071,Entire home/apt,99,30,3,0.08,1,0,139.0
40154152,Bronx,40.87953,-73.8669,Entire home/apt,135,1,47,1.21,1,179,22.0
40154213,Queens,40.69668,-73.83932,Private room,90,2,0,0.0,2,0,241.0
40367448,Manhattan,40.7183,-73.99761,Private room,89,1,24,0.61,2,0,147.0
40156479,Staten Island,40.61183,-74.07265,Entire home/apt,125,5,2,0.05,1,0,391.0
40368139,Manhattan,40.71966,-73.98965,Entire home/apt,163,2,33,0.84,1,12,156.0
40157202,Bronx,40.80677,-73.91945,Private room,43,1,14,0.35,9,340,41.0
40223498,Brooklyn,40.6847,-73.95348,Private room,65,30,16,0.4,1,87,108.0
40368174,Manhattan,40.85454,-73.93217,Private room,100,1000,1,0.03,1,179,119.0
40225204,Manhattan,40.78107,-73.95306,Entire home/apt,95,30,10,0.26,124,245,145.0
40157361,Brooklyn,40.66603,-73.8855,Entire home/apt,99,3,4,0.11,1,65,89.0
40227162,Manhattan,40.72249,-73.97712,Entire home/apt,170,30,0,0.0,1,0,156.0
